CUI_ID,Gene
C1428391,dnajc14
C1824946,dnajc15
C1824947,dnajc16
C1824948,dnajc17
C1824949,dnajc18
C1824950,dnajc19
C1421867,dnajc2
C2239357,dnajc21
C2681417,dnajc22
C1824962,dnajc24
C2681418,dnajc25
C2829277,dnajc25-gng10
C2239871,dnajc27
C1412977,dnajc28
C1418932,dnajc3
C2681419,dnajc30
C1415792,dnajc4
C1424111,dnajc5
C1428350,dnajc5b
C1428417,dnajc5g
C1423510,dnajc6
C1421213,dnajc7
C1423511,dnajc8
C1426029,dnajc9
C3470087,dnajc9-as1
C1414104,dnal1
C1824951,dnal1
C1414106,dnal4
C1422587,dnali1
C2828720,dnaptp6
C3814521,dnaptp6
C1414107,dnase1
C1414108,dnase1l1
C1414109,dnase1l2
C1414110,dnase1l3
C1414111,dnase2
C1539298,dnase2b
C1428267,dnd1
C1824952,dner
C1824953,dnhd1
C2239359,dnlz
C1414118,dnm1
C1414119,dnm1l
C1414120,dnm2
C1428792,dnm3
C1428968,dnmbp
C1414121,dnmt1
C1621352,dnmt1
C2348049,dnmt1
C1414123,dnmt3a
C2348048,dnmt3a
C1333242,dnmt3b
C1452577,dnmt3b
C1414124,dnmt3l
C1414125,dnpep
C1333243,dntt
C3887634,dntt
C1424037,dnttip1
C1824955,dnttip2
C1414126,doc2a
C1414127,doc2b
C1333245,dock1
C1333263,dock1
C1428093,dock10
C1428097,dock11
C1414128,dock2
C1414129,dock3
C1426080,dock4
C1428090,dock5
C1426077,dock6
C1426078,dock7
C1426079,dock8
C1422426,dock9
C1824956,dohh
C1333246,dok1
C1333311,dok1
C1825087,dok1
C1414130,dok2
C1539309,dok3
C1426493,dok4
C1424050,dok5
C1539310,dok6
C1824957,dok7
C1428074,dolk
C1428875,dolpp1
C1414131,dom3z
C1414132,donson
C1824958,dopey1
C1876213,dopey2
C1428431,dot1l
C1414133,dpagt1
C2829279,dpcd
C1427687,dpcr1
C1414134,dpep1
C1427861,dpep2
C1427862,dpep3
C1426788,dpf1
C1419344,dpf2
C1424962,dpf3
C1824959,dph1
C1824960,dph2
C1538164,dph3
C1824963,dph5
C1414137,dpm1
C1414138,dpm2
C1414139,dpm3
C1427153,dpp10
C1414140,dpp3
C1414141,dpp4
C1414142,dpp6
C1423031,dpp7
C1424322,dpp8
C1425675,dpp9
C1426083,dppa2
C1426084,dppa3
C1426085,dppa4
C1426086,dppa5
C1824964,dprx
C1414143,dpt
C1824972,dpy19l1
C1824975,dpy19l2
C1824980,dpy19l3
C1824981,dpy19l4
C2239360,dpy30
C0057455,dpyd
C0058126,dpyd
C1366555,dpyd
C1414144,dpys
C1414145,dpysl2
C1414146,dpysl3
C1414147,dpysl4
C1427047,dpysl5
C1426924,dqx1
C1333247,dr1
C1835843,dram1
C1823338,dram2
C1333248,drap1
C1333250,drd1
C3711530,drd1
C1333253,drd2
C3659270,drd2
C1414148,drd3
C1333254,drd4
C1529457,drd4
C0114836,drd5
C1333255,drd5
C0916139,drg1
C1334873,drg1
C1414151,drg1
C1427206,drg1
C1705133,drg1
C1414152,drg2
C1427595,drgx
C0073240,drosha
C1709966,drosha
C1414145,drp2
C1414154,drp2
C1414156,dsc1
C1414158,dsc1
C2826583,dsc1
C1414157,dsc2
C1414158,dsc2
C1414158,dsc3
C1414159,dscam
C1422818,dscaml1
C2239361,dscc1
C1414164,dscr3
C1414165,dscr4
C1414167,dscr6
C1424496,dscr8
C1427359,dse
C1425342,dsel
C1414168,dsg1
C1414169,dsg2
C1414170,dsg3
C1427484,dsg4
C1824982,dsn1
C0058758,dsp
C1414172,dsp
C1414174,dsp
C1414174,dspp
C0262967,dst
C0430115,dst
C1539312,dst
C3714761,dst
C1423702,dstn
C1538843,dstyk
C1970251,dtd1
C2829281,dthd1
C1824983,dtl
C2986676,dtl
C1414176,dtna
C0012788,dtnb
C1414177,dtnb
C1424906,dtnbp1
C1824984,dtwd1
C1824985,dtwd2
C0058309,dtx1
C1333256,dtx1
C3712409,dtx1
C0287766,dtx2
C1423876,dtx2
C1428375,dtx3
C1539313,dtx3l
C1428799,dtx4
C1414178,dtymk
C1414179,duox1
C4319596,duox1
C1421916,duox2
C4319597,duox2
C1824986,duoxa1
C1824987,duoxa2
C1428095,dupd1
C1824988,dus1l
C1864745,dus2l
C1824989,dus3l
C1824990,dus4l
C0287531,dusp1
C1333257,dusp1
C1414183,dusp1
C1414181,dusp10
C1744133,dusp10
C1414182,dusp11
C1414183,dusp12
C1426331,dusp13
C1424112,dusp15
C1425168,dusp16
C1425546,dusp18
C1425862,dusp19
C1414184,dusp2
C1426960,dusp21
C1423960,dusp22
C1531427,dusp22
C1538749,dusp23
C1539315,dusp23
C1539317,dusp26
C1824993,dusp26
C1428095,dusp27
C1824992,dusp27
C1824993,dusp28
C1333258,dusp3
C1869199,dusp3
C0298690,dusp4
C1414185,dusp4
C1414186,dusp5
C1432368,dusp5
C1414187,dusp6
C1608529,dusp6
C1414188,dusp7
C1414189,dusp8
C1414191,dusp9
C1414193,dut
C3890878,dux4l1
C3147124,dux4l2
C3147125,dux4l3
C3147126,dux4l4
C3147127,dux4l5
C3147128,dux4l6
C3147129,dux4l7
C1824994,duxa
C1414199,dvl1
C1414201,dvl2
C1414202,dvl3
C1539320,dydc1
C1539321,dydc2
C1539322,dym
C1825005,dync1h1
C1825006,dync1i1
C1825007,dync1i2
C1825008,dync1li1
C1825009,dync1li2
C1825010,dync2h1
C1825011,dync2li1
C1825012,dynll1
C1825015,dynll2
C1825016,dynlrb1
C1825017,dynlrb2
C1825018,dynlt1
C1825019,dynlt3
C1414204,dyrk1a
C1414205,dyrk1b
C1414206,dyrk2
C1414207,dyrk3
C1414208,dyrk4
C1414209,dysf
C2239363,dytn
C1427582,dyx1c1
C3470141,dzank1
C1427196,dzip1
C1539324,dzip1l
C1837563,dzip3
C0812258,e2f1
C1506928,e2f1
C1705438,e2f1
C1414223,e2f2
C1414224,e2f3
C1414227,e2f4
C1414228,e2f5
C1414229,e2f6
C1428277,e2f7
C1825020,e2f8
C1414230,e4f1
C1427195,eaf1
C1969628,eaf1
C1425426,eaf2
C1427926,eaf2
C1426158,eapp
C1825021,ears2
C1414231,ebag9
C1825022,ebf1
C2699988,ebf1
C1426006,ebf2
C1417031,ebf3
C1426003,ebf3
C1414234,ebi3
C2753501,ebi3
C2750468,ebln2
C1456382,ebna1bp2
C0597716,ebp
C1414236,ebp
C1415090,ebp
C1837550,ebp
C3273758,ebp
C3273759,ebp
C3811114,ebp
C1539325,ebpl
C0014116,ecd
C1335823,ecd
C1705135,ecd
C1825023,ecd
C2931019,ecd
C1414244,ece1
C1421917,ece2
C1414245,ecel1
C1414246,ech1
C1427578,echdc1
C1539326,echdc2
C1428101,echdc3
C1414247,echs1
C1413929,eci1
C1422782,eci2
C1414248,ecm1
C1414249,ecm2
C2677838,ecop
C2681448,ecscr
C1825024,ecsit
C1414250,ect2
C1427334,ect2l
C0162359,eda
C1539327,eda
C3539920,eda
C3887494,eda
C1539328,eda2r
C1414061,edar
C1422578,edaradd
C1825025,edc3
C1825026,edc4
C1424671,eddm3a
C1426098,eddm3b
C1425927,edem1
C1825028,edem2
C1825029,edem3
C1414252,edf1
C1414258,edg6
C3539673,edg6
C1414259,edil3
C1414260,edn1
C4316927,edn1
C1333329,edn2
C1705441,edn2
C4316928,edn2
C1414261,edn3
C1414262,ednra
C1414263,ednrb
C1414266,eea1
C1414269,eed
C0300140,eef1a1
C1414270,eef1a1
C1414273,eef1a2
C1531428,eef1a2
C1414289,eef1b2
C1516806,eef1b2
C1414292,eef1d
C1527079,eef1d
C2239364,eef1dp1
C1414293,eef1e1
C1414294,eef1g
C1516807,eef1g
C0059037,eef2
C1414295,eef2
C1150540,eef2k
C1539329,eef2k
C1539330,eefsec
C4284733,eefsec
C2239369,eepd1
C1825030,efcab1
C2681451,efcab10
C3147150,efcab11
C1825031,efcab2
C1825032,efcab3
C1825033,efcab4a
C1825034,efcab4b
C1825035,efcab5
C2239370,efcab6
C2239371,efcab7
C2681449,efcab8
C2681450,efcab9
C1414297,efemp1
C1447731,efemp1
C1414298,efemp2
C1539331,efha1
C1539332,efha2
C1539333,efhb
C1424254,efhc1
C1539334,efhc2
C1428873,efhd1
C1428731,efhd2
C1414300,efna1
C1414301,efna2
C1414302,efna3
C1414303,efna4
C1414304,efna5
C1414305,efnb1
C1414306,efnb2
C3810534,efnb2
C0671412,efnb3
C1414307,efnb3
C2239372,efr3a
C1428801,efr3b
C0242793,efs
C1424622,efs
C1539335,eftud1
C1825036,eftud2
C0242275,egf
C1295138,egf
C1323367,egf
C1367721,egf
C0911758,egfl6
C1333331,egfl6
C1705447,egfl6
C1427021,egfl7
C1422291,egfl8
C1825037,egflam
C0034802,egfr
C1150617,egfr
C1368111,egfr
C1414313,egfr
C1739039,egfr
C3811844,egfr
C3812682,egfr
C1412925,egln1
C1422819,egln2
C1422820,egln3
C1414314,egr1
C1414315,egr2
C1414316,egr3
C1414317,egr4
C1539336,ehbp1
C1539337,ehbp1l1
C1414318,ehd1
C1414319,ehd2
C1414320,ehd3
C1414321,ehd4
C0675313,ehf
C1333333,ehf
C1705449,ehf
C1414322,ehhadh
C1539338,ehmt1
C1825038,ehmt2
C1421918,ei24
C1825039,eid1
C1825040,eid2
C1825041,eid2b
C1825042,eid3
C0915260,eif1
C1414323,eif1
C2239373,eif1ad
C1539339,eif1ax
C1414325,eif1ay
C1825043,eif1b
C3890607,eif1b
C1414334,eif2a
C1825044,eif2a
C3539639,eif2a
C1539340,eif2ak1
C1539341,eif2ak1
C1705329,eif2ak1
C1539341,eif2ak2
C1414326,eif2ak3
C1426334,eif2ak4
C0606869,eif2b1
C1414327,eif2b1
C1522420,eif2b1
C0752081,eif2b2
C1414328,eif2b2
C1414329,eif2b3
C1414330,eif2b4
C1522421,eif2b4
C1414331,eif2b5
C1522422,eif2b5
C1414332,eif2c1
C2827472,eif2c1
C2827476,eif2c1
C1414333,eif2c2
C2827473,eif2c2
C2827477,eif2c2
C1425508,eif2c3
C2827474,eif2c3
C2827478,eif2c3
C1425509,eif2c4
C2827475,eif2c4
C2827479,eif2c4
C3147162,eif2d
C1414334,eif2s1
C1414335,eif2s2
C1414336,eif2s3
C1414338,eif3a
C1416500,eif3a
C1414346,eif3b
C3272746,eif3b
C1414345,eif3c
C2239374,eif3cl
C1414344,eif3d
C0294121,eif3e
C0812224,eif3e
C1705453,eif3e
C1414342,eif3f
C1414341,eif3g
C1414340,eif3h
C1414339,eif3i
C1414337,eif3j
C1539345,eif3k
C3889279,eif3k
C1425337,eif3l
C1864824,eif3m
C1414347,eif4a1
C1414349,eif4a2
C3273428,eif4a2
C1825045,eif4a3
C0058985,eif4b
C1414350,eif4b
C0058988,eif4e
C1414351,eif4e
C3539642,eif4e
C1825046,eif4e1b
C0675677,eif4e2
C1539346,eif4e2
C1539348,eif4e3
C1414352,eif4ebp1
C1414353,eif4ebp2
C1414354,eif4ebp3
C1424486,eif4enif1
C1414356,eif4g1
C1414357,eif4g2
C1414358,eif4g3
C1825047,eif4h
C1414359,eif5
C3539644,eif5
C1414360,eif5a
C1414361,eif5a2
C1539350,eif5al1
C0901047,eif5b
C1429001,eif5b
C1416500,eif6
C1422479,elac1
C1422480,elac2
C1414369,elane
C1414371,elavl1
C1414372,elavl2
C1414373,elavl3
C1414374,elavl4
C1414375,elf1
C1539355,elf1
C1414376,elf2
C1308058,elf3
C1366763,elf3
C1308499,elf4
C1414377,elf4
C1414378,elf5
C2239386,elfn1
C1825906,elfn2
C0209089,elk1
C0812446,elk1
C1416574,elk1
C1425835,elk1
C1705455,elk1
C0812375,elk3
C1321890,elk3
C1425835,elk3
C1705456,elk3
C0143466,elk4
C1414381,elk4
C1427925,ell
C3273466,ell
C1424720,ell2
C1427924,ell3
C1424154,elmo1
C1424843,elmo2
C1424879,elmo3
C1539353,elmod1
C1539354,elmod2
C1538785,elmod3
C0013765,eln
C1414382,eln
C1539355,elof1
C1422635,elovl1
C1422633,elovl2
C1425264,elovl3
C1422632,elovl4
C1427485,elovl5
C1423759,elovl6
C1539356,elovl7
C1425394,elp2
C1427083,elp3
C1412870,elp4
C1824473,elp5
C1422634,elspbp1
C1427152,eltd1
C0014964,emb
C0175488,emb
C1421544,emb
C1539357,emb
C3274761,emb
C3541710,emc3
C1823345,emc4
C1825049,emcn
C0340861,emd
C1414386,emd
C1428432,eme1
C1428650,eme2
C1425256,emid1
C0962292,emilin1
C1366506,emilin1
C1705457,emilin1
C1426503,emilin2
C1424003,emilin3
C1414385,eml1
C1425255,eml2
C1825051,eml3
C1412993,eml4
C2348375,eml4
C1425373,eml5
C2681454,eml6
C0384479,emp1
C0812384,emp1
C1706000,emp1
C1414388,emp2
C1414389,emp3
C1414390,emr1
C4284739,emr1
C1414391,emr2
C1428181,emr3
C1426107,emr4
C1414393,emx1
C1414394,emx2
C1414395,en1
C1414396,en2
C1425409,enah
C1414397,enam
C1414398,enc1
C1825052,endod1
C1414399,endog
C1847590,endou
C0144382,endov
C0013853,eng
C0082420,eng
C1366583,eng
C1704837,eng
C2681929,engase
C1824301,enho
C1428701,enkur
C1414402,eno1
C1414404,eno2
C1414405,eno3
C1851589,eno4
C3888311,eno4
C2239387,enoph1
C1539358,enosf1
C1970469,enox1
C1413628,enox2
C1414406,enpep
C1414407,enpp1
C1414408,enpp2
C1414409,enpp3
C1414410,enpp4
C1422160,enpp5
C1428075,enpp6
C1539359,enpp7
C1414411,ensa
C1825053,enthd1
C1414412,entpd1
C1414413,entpd2
C1414414,entpd3
C1414415,entpd4
C1414416,entpd5
C1414417,entpd6
C1426381,entpd7
C1825054,entpd8
C1825055,eny2
C1824159,eogt
C1414420,eomes
C1333336,ep300
C1530358,ep300
C1420836,ep400
C1825056,ep400nl
C1414421,epas1
C1436532,epas1
C1414422,epb41
C0907929,epb41l1
C1414423,epb41l1
C0752730,epb41l2
C1414424,epb41l2
C1414425,epb41l3
C1421919,epb41l4a
C1426447,epb41l4b
C1426448,epb41l5
C1414426,epb42
C1414427,epb49
C1426501,epc1
C3816729,epc1
C1539360,epc2
C0812305,epcam
C0903677,epcam
C1704265,epcam
C4321402,epcam
C1539361,epdr1
C3147174,epg5
C1825057,epgn
C0812262,epha1
C1370509,epha1
C1705459,epha1
C1539363,epha10
C1333337,epha2
C1333410,epha2
C1705460,epha2
C0812263,epha3
C1452792,epha3
C1704817,epha3
C1333338,epha4
C1333408,epha4
C1704820,epha4
C1414429,epha5
C1435808,epha5
C1539362,epha6
C1414430,epha7
C1333339,epha8
C1704818,epha8
C3853764,epha8
C1366441,ephb1
C1704819,ephb1
C3853572,ephb1
C1333340,ephb2
C1705767,ephb2
C3849574,ephb2
C1333341,ephb3
C1333409,ephb3
C1705461,ephb3
C1414431,ephb4
C3810533,ephb4
C3811816,ephb4
C0026027,ephx1
C1134446,ephx1
C1414433,ephx2
C1428244,ephx3
C1428242,ephx4
C0751783,epm2a
C1414435,epm2a
C1426372,epm2aip1
C1427640,epn1
C1425669,epn2
C1425387,epn3
C0014822,epo
C0202001,epo
C0357126,epo
C1366564,epo
C1367459,epo
C1414438,epo
C1705819,epo
C2976467,epo
C0059570,epor
C1333342,epor
C1423841,eppin
C1414437,eprs
C1333343,eps15
C1451891,eps15
C1428396,eps15l1
C1333350,eps8
C1455518,eps8
C1333344,eps8l1
C1333347,eps8l1
C1705463,eps8l1
C1333348,eps8l2
C1705464,eps8l2
C3541520,eps8l2
C4277176,eps8l2
C1333349,eps8l3
C1705465,eps8l3
C3657333,eps8l3
C1310526,epsti1
C1333351,epsti1
C1705466,epsti1
C1414438,epx
C1825058,epyc
C1414439,eral1
C1847414,erap1
C1836110,erap2
C1415714,eras
C0069515,erbb2
C0242957,erbb2
C1506592,erbb2
C1702024,erbb2
C1704824,erbb2
C3810543,erbb2
C1333352,erbb2ip
C1447765,erbb2ip
C1705467,erbb2ip
C0812265,erbb3
C0812267,erbb4
C3853568,erbb4
C1172542,erc1
C1825059,erc1
C1825060,erc2
C1333355,ercc1
C1333483,ercc1
C0168553,ercc2
C1333356,ercc2
C1705972,ercc2
C1259556,ercc3
C1333357,ercc3
C1333358,ercc4
C1568501,ercc4
C1333359,ercc5
C1567673,ercc5
C0211445,ercc6
C1366757,ercc6
C2239388,ercc6l
C3470154,ercc6l2
C1414440,ercc8
C1366644,ereg
C3884279,ereg
C3888282,ereg
C1308189,erf
C1333360,erf
C0013867,erg
C0295291,erg
C0599295,erg
C1551083,erg
C1705964,erg
C1825061,ergic1
C1825062,ergic2
C1709144,ergic3
C1414443,erh
C1823271,eri1
C1825080,eri2
C1424867,eri3
C1825063,erich1
C1540220,erlec1
C1539837,erlin2
C1423697,ermap
C1428813,ermn
C1428205,ermp1
C1414444,ern1
C1424653,ern2
C1421920,ero1l
C1438821,ero1l
C3889692,ero1l
C1422588,ero1lb
C1824367,erp27
C1422199,erp29
C1425439,erp44
C1825064,errfi1
C1414448,erv3-1
C1864667,ervfrd-1
C3470158,ervmer34-1
C3147233,ervv-1
C3147234,ervv-2
C1422036,ervw-1
C1424976,esam
C1539366,esco1
C1539367,esco2
C1414459,esd
C1825066,esf1
C1414460,esm1
C3537322,esm1
C1424597,espl1
C1421921,espn
C1825067,espnl
C1414461,esr1
C1521863,esr1
C1706235,esr1
C1414462,esr2
C1523984,esr2
C1705471,esr2
C1826778,esrp1
C1826779,esrp2
C1414463,esrra
C3539837,esrra
C1414465,esrrb
C1414466,esrrg
C1825069,esx1
C1539471,esyt1
C1539472,esyt2
C1539473,esyt3
C1825070,etaa1
C1414467,etf1
C1414471,etfa
C1414472,etfb
C1414473,etfdh
C1428025,ethe1
C1539368,etnk1
C1539369,etnk2
C0107719,ets1
C0812201,ets1
C1705691,ets1
C0107720,ets2
C0812202,ets2
C1705692,ets2
C1333361,etv1
C1333478,etv1
C1705693,etv1
C1414476,etv2
C0256645,etv3
C0812270,etv3
C1705694,etv3
C2239391,etv3l
C1333362,etv4
C1333479,etv4
C1705695,etv4
C1414477,etv5
C3273435,etv5
C0796520,etv6
C1568122,etv6
C1705696,etv6
C1425353,etv7
C0013903,evc
C1414479,evc
C1426383,evc2
C1414480,evi2a
C1333363,evi2b
C1705141,evi2b
C1414481,evi5
C1539370,evi5l
C1426797,evl
C1414482,evpl
C2681455,evpll
C1414485,evx1
C1414486,evx2
C0808901,ewsr1
C1569811,ewsr1
C1825072,exd1
C1825073,exd2
C2681456,exd3
C1825073,exdl2
C0757188,exo1
C1333365,exo1
C1428970,exoc1
C3811685,exoc1
C1825074,exoc2
C1825075,exoc3
C1825076,exoc3l1
C2239392,exoc3l2
C3147240,exoc3l4
C1825077,exoc4
C1825078,exoc5
C1427982,exoc6
C1825079,exoc6b
C1427993,exoc7
C1428397,exoc8
C1414400,exog
C1424876,exosc1
C1539372,exosc10
C1424742,exosc2
C1425194,exosc3
C1425367,exosc4
C1428398,exosc5
C1425980,exosc6
C1428669,exosc7
C1424701,exosc8
C1539371,exosc9
C1825081,exph5
C0015306,ext1
C0537447,ext1
C0694878,ext1
C0529768,ext2
C0694879,ext2
C1414488,ext2
C1851413,ext2
C1333366,extl1
C1333484,extl1
C1308415,extl2
C1333367,extl2
C1308412,extl3
C1367595,extl3
C1414490,eya1
C1414491,eya2
C1414492,eya3
C1414493,eya4
C1427605,eys
C1172384,ezh1
C1333368,ezh1
C1414496,ezh1
C1172384,ezh2
C1333368,ezh2
C1421450,ezr
C1414497,f10
C1414498,f11
C1421650,f11
C1422839,f11r
C1414499,f12
C1414500,f13a1
C1414503,f13b
C0439453,f2
C1414504,f2
C1366449,f2r
C4048327,f2r
C1414506,f2rl1
C1414507,f2rl2
C1414508,f2rl3
C1333522,f3
C1413559,f3
C4048299,f3
C1414509,f5
C0015502,f7
C1333523,f7
C1307126,f8
C1366370,f8
C1539373,f8a1
C0724584,f9
C1366464,f9
C1427405,fa2h
C1414512,faah
C1427405,faah
C1825098,faah2
C1312700,fabp1
C1333524,fabp1
C2825889,fabp1
C2681462,fabp12
C1173118,fabp2
C1333525,fabp2
C1312696,fabp3
C1333526,fabp3
C3811691,fabp3
C1312689,fabp4
C1333527,fabp4
C1312695,fabp5
C1333528,fabp5
C1539376,fabp5
C1414515,fabp6
C1414516,fabp7
C1414517,fabp9
C1333530,fadd
C1527783,fadd
C1414521,fads1
C2746045,fads2
C1414523,fads3
C1414521,fads6
C1539383,fads6
C2826542,fads6
C1414524,faf1
C1823587,faf2
C1414525,fah
C1414527,fah
C2828026,fah
C1539384,fahd1
C1539385,fahd2a
C1825099,fahd2b
C1425722,faim
C1424721,faim2
C1539386,faim3
C1825224,fam101a
C1825225,fam101b
C1825226,fam102a
C1825227,fam102b
C1825228,fam103a1
C1825230,fam104a
C1825231,fam104b
C1825232,fam105a
C1825233,fam105b
C1825234,fam106a
C1842306,fam107a
C1825236,fam107b
C1825239,fam109a
C1825240,fam109b
C1424065,fam110a
C1824280,fam110b
C1969643,fam110c
C1825241,fam111a
C1825242,fam111b
C1825247,fam114a1
C1413008,fam114a2
C2239417,fam115a
C2239435,fam115c
C1825250,fam117a
C1422650,fam117b
C1825251,fam118a
C1825252,fam118b
C1825255,fam120a
C1825256,fam120aos
C1825257,fam120b
C1825258,fam120c
C1825259,fam122a
C1825260,fam122b
C1825261,fam122c
C1825262,fam123a
C1825263,fam123b
C1871073,fam123b
C2348496,fam123b
C1825264,fam124a
C1825265,fam124b
C1825268,fam126a
C1825269,fam126b
C1825275,fam129a
C1825276,fam129b
C1825277,fam129c
C1824136,fam131a
C2239421,fam131b
C1823737,fam131c
C1823201,fam132a
C2239423,fam133a
C2239424,fam133b
C2239425,fam134b
C2239426,fam134c
C1427305,fam135a
C2239427,fam135b
C2239428,fam136a
C1426195,fam13a
C1413010,fam13b
C2681465,fam13c
C2239437,fam149a
C2239438,fam149b1
C1823793,fam151a
C2239442,fam151b
C2239444,fam153a
C2239445,fam153b
C2239446,fam153c
C1538361,fam154a
C2681480,fam155a
C1539997,fam155b
C2681481,fam156b
C2681482,fam157a
C2681485,fam159a
C2681487,fam160a1
C1824322,fam160a2
C1428835,fam160b1
C2681488,fam160b2
C2681489,fam161a
C2681490,fam161b
C1824125,fam162a
C1427603,fam162b
C1823220,fam163a
C2681491,fam163b
C2681494,fam166a
C2681495,fam166b
C1423570,fam167a
C1823710,fam167b
C2681496,fam168a
C2681497,fam168b
C2681498,fam169a
C2681499,fam169b
C2681500,fam170a
C1426373,fam170b
C1538377,fam171a1
C2681501,fam171a2
C1537478,fam171b
C1824182,fam172a
C1422446,fam173a
C2681503,fam173b
C1823421,fam174a
C2681504,fam174b
C1970157,fam175a
C3541221,fam175a
C1970995,fam175b
C2681505,fam177a1
C2681507,fam177b
C1425098,fam178a
C2681508,fam178b
C4321218,fam179b
C2681511,fam180a
C2681512,fam180b
C2681513,fam181a
C2681514,fam181b
C1424098,fam182a
C2681515,fam182b
C2681516,fam183a
C1427229,fam184a
C2681518,fam184b
C2681519,fam185a
C2681521,fam186a
C1824346,fam186b
C2681522,fam187a
C1823427,fam187b
C1538397,fam188a
C2829369,fam189a1
C1428413,fam189a2
C1412926,fam189b
C3815265,fam190a
C2829371,fam192a
C1424573,fam193a
C2829373,fam193b
C2829375,fam195b
C2240296,fam196a
C2829376,fam196b
C4320285,fam197y1
C1824137,fam198a
C1824163,fam198b
C2829387,fam199x
C1539390,fam19a1
C1539391,fam19a2
C1539392,fam19a3
C1539393,fam19a4
C1539394,fam19a5
C1824224,fam200a
C2829389,fam200b
C3147276,fam201a
C3470270,fam204a
C3470274,fam205a
C3470282,fam208a
C1427851,fam20a
C1427852,fam20b
C1427755,fam20c
C3470290,fam212b
C3470292,fam213b
C3470294,fam214b
C3470295,fam215a
C3470303,fam219a
C3470304,fam219b
C1539397,fam21c
C3470308,fam221b
C3540334,fam227a
C3541493,fam22a
C3542481,fam22a
C1539407,fam24a
C1539408,fam24b
C1539409,fam25a
C1427313,fam26d
C1427617,fam26e
C2239395,fam26f
C1539421,fam27c
C1428387,fam32a
C1428662,fam33a
C3889463,fam33a
C1539423,fam35a
C3469918,fam36a
C1539429,fam38b
C3811695,fam38b
C1422181,fam3a
C1412940,fam3b
C1425690,fam3c
C1425691,fam3d
C1539436,fam43a
C1539437,fam43b
C1539441,fam45a
C1539443,fam46a
C1539444,fam46b
C1539445,fam46c
C1539446,fam46d
C1539447,fam47a
C1539448,fam47b
C1825113,fam47c
C2681472,fam47e
C1539449,fam48a
C1539452,fam49a
C1539453,fam49b
C1539454,fam50a
C1539455,fam50b
C1825114,fam53a
C1428758,fam53b
C1539458,fam53c
C4331878,fam55a
C1539463,fam57a
C1539464,fam57b
C1825117,fam58a
C1539467,fam60a
C1825121,fam64a
C1422247,fam65b
C1825130,fam69a
C1825131,fam69b
C2829366,fam69c
C1825134,fam71a
C1825135,fam71b
C1825136,fam71c
C2239396,fam71d
C2239397,fam71e1
C1428467,fam71e2
C2239398,fam71f1
C2239399,fam71f2
C1825137,fam72a
C1825138,fam72b
C2239400,fam72d
C1825140,fam73a
C1825141,fam73b
C1825146,fam76a
C1825147,fam76b
C1825150,fam78a
C1825151,fam78b
C1825156,fam81a
C1825157,fam81b
C1825158,fam82a1
C1825160,fam82a2
C1825159,fam82b
C1825161,fam83a
C1825162,fam83b
C1825163,fam83c
C1825164,fam83d
C1825165,fam83e
C1825166,fam83f
C1825167,fam83g
C1825168,fam83h
C1825169,fam84a
C1825170,fam84b
C1825173,fam86a
C1825174,fam86b1
C1825175,fam86b2
C3470175,fam86c1
C1825179,fam87b
C1825180,fam89a
C1825181,fam89b
C1424224,fam8a1
C1825182,fam90a1
C1825201,fam90a20
C1825206,fam91a1
C1825209,fam92a1
C1825212,fam92b
C1825215,fam96a
C1825216,fam96b
C1825217,fam98a
C1825218,fam98b
C1825219,fam98c
C1425499,fam9a
C1425500,fam9b
C1425501,fam9c
C3147283,fan1
C3541309,fan1
C1414527,fanca
C1568199,fanca
C3469521,fanca
C1414528,fancb
C1845292,fancb
C2828009,fancb
C0216736,fancc
C1414529,fancc
C3468041,fancc
C0965234,fancd2
C1414530,fancd2
C3160738,fancd2
C1414531,fance
C1568213,fance
C3160739,fance
C1414532,fancf
C1568200,fancf
C3469526,fancf
C1333238,fancg
C1333532,fancg
C3469527,fancg
C1825278,fanci
C1836861,fanci
C1957196,fanci
C1427106,fancl
C3469528,fancl
C1708000,fancm
C1428124,fank1
C0032580,fap
C0060063,fap
C1366487,fap
C1413336,fap
C1622401,fap
C1705766,fap
C2751492,fap
C1428564,far1
C1428496,far2
C1414533,farp1
C1424298,farp2
C1539476,fars2
C1414534,farsa
C1425085,farsb
C0015683,fas
C0015923,fas
C0175490,fas
C1367441,fas
C1522566,fas
C1539477,fas
C1704658,fas
C1539478,faslg
C0015683,fasn
C1367441,fasn
C0380931,fastk
C1366532,fastk
C2266413,fastk
C1825279,fastkd1
C1825280,fastkd2
C1825281,fastkd3
C1825282,fastkd5
C0015677,fat
C0030234,fat
C0279453,fat
C0424612,fat
C0812278,fat
C1366645,fat
C1435181,fat
C1705088,fat
C1708004,fat
C3272929,fat
C3887682,fat
C0812278,fat1
C1414535,fat2
C1427923,fat3
C1427920,fat4
C1539479,fate1
C0080636,fau
C1414536,fau
C1428399,fbf1
C1414538,fbl
C1825283,fblim1
C1414539,fbln1
C1414540,fbln2
C1414541,fbln5
C1969058,fbln7
C0244756,fbn1
C1414542,fbn1
C1414543,fbn2
C1425778,fbn3
C1414544,fbp1
C1414545,fbp2
C1416631,fbp2
C1426940,fbrs
C2681526,fbrsl1
C1422105,fbxl12
C1539481,fbxl13
C1428723,fbxl14
C1539482,fbxl15
C1539483,fbxl16
C1539484,fbxl17
C1539485,fbxl18
C1539486,fbxl19
